gps,date_carnet,heure_carnet,easting,northing,altitude,espece,signe,type,partie_consommee,nid_arboricoles,nid_terrestres,nombre,foret,age_jours,chef_equipe,equipe,famille_gorille,commentaire
845,2024-12-18,10:24,557216,9856534,601 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
846,2024-12-18,10:34,557107,9856511,603 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
847,2024-12-18,10:49,556945,9856459,604 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
848,2024-12-18,10:57,556897,9856417,608 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
849,2024-12-18,11:08,556782,9856361,608 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
850,2024-12-18,11:31,556586,9856328,598 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
851,2024-12-18,11:39,556517,9856365,595 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
852,2024-12-18,11:51,556282,9856345,604 m,Gorille,Nid,Nuit,,3,2,5,F.P,0,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
853,2024-12-19,11:25,556283,9856339,612 m,Position,Start,,,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
854,2024-12-19,11:29,556228,9856256,611 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
855,2024-12-19,11:34,556193,9856228,613 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
856,2024-12-19,11:39,556156,9856197,616 m,Gorille,Nourriture,Thaumatococcus daniellii,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
857,2024-12-19,11:43,556118,9856091,623 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
858,2024-12-19,11:54,556020,9855874,631 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
859,2024-12-19,12:05,555892,9855720,619 m,Gorille,Nourriture,Palisota ambigua,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
860,2024-12-19,12:07,555905,9855699,618 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
861,2024-12-19,12:26,555744,9855510,611 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
862,2024-12-19,12:37,555579,9855300,617 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
863,2024-12-19,12:42,555552,9855177,613 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
864,2024-12-19,12:58,555293,9854904,599 m,Riviere,Traverse,,,0,0,1,F.P,0,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,Kaisea
865,2024-12-19,13:00,555292,9854889,602 m,Gorille,Nourriture,Uapaca guineensis,Moelle,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
866,2024-12-19,13:18,555171,9854658,606 m,Gorille,Nourriture,Afro rhaphidophora africana,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
867,2024-12-19,13:43,554960,9854396,606 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
868,2024-12-19,15:00,554536,9853729,603 m,Gorille,Nid,Nuit,,3,2,5,F.P,0,P019,"Aluta Michel, Alphonse Nsaundeabo, Odakifa Mwendambali et 1 Journalier",Inamahasa,
1,2024-12-09,12:41,556563,9854191,614 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
2,2024-12-10,10:39,556026,9843190,595 m,Leopard,Crotte,,,0,0,1,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
3,2024-12-11,9:21,556584,9839674,603 m,Position,Start,,,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
4,2024-12-11,9:29,556614,9839673,614 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
5,2024-12-11,9:39,556666,9839785,629 m,Gorille,Nourriture,Sclerosperma mannii,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
6,2024-12-11,9:45,556720,9839847,620 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
7,2024-12-11,9:51,556766,9839793,636 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
8,2024-12-11,9:57,556849,9839777,630 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
9,2024-12-11,10:02,556939,9839747,612 m,Gorille,Nourriture,Ataenidia conferta,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
10,2024-12-11,10:10,557020,9839850,625 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
11,2024-12-11,10:23,557100,9839941,619 m,Gorille,Nourriture,Marantochloa congensis,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
12,2024-12-11,10:36,556917,9839826,621 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
13,2024-12-11,11:07,557109,9839937,628 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
14,2024-12-11,11:12,557200,9839942,636 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
15,2024-12-11,11:20,557295,9839979,637 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
16,2024-12-11,11:25,557395,9840003,637 m,Gorille,Nourriture,Sarcophrynium brachystachyum,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
17,2024-12-11,11:32,557509,9840023,633 m,Potamochere roux,Trace,,,0,0,1,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
18,2024-12-11,11:39,557565,9840075,630 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
19,2024-12-11,11:52,557692,9840138,624 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
20,2024-12-11,12:00,557767,9840122,635 m,Buffle nain,Trace,,,0,0,1,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
21,2024-12-11,12:07,557761,9840182,626 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
22,2024-12-11,12:26,557775,9840100,634 m,Gorille,Nourriture,Sarcophrynium brachystachyum,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
23,2024-12-11,12:37,557828,9840141,639 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
24,2024-12-11,12:47,557946,9840226,628 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
25,2024-12-11,12:57,558030,9840278,618 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
26,2024-12-11,13:04,558023,9840350,623 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
27,2024-12-11,13:12,558071,9840382,627 m,Gorille,Nid,Nuit,,15,6,21,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
28,2024-12-11,13:23,558040,9840425,625 m,Cercopithecus denti,Cri,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
29,2024-12-11,13:23,558040,9840429,626 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
30,2024-12-11,13:29,558106,9840496,629 m,Gorille,Nourriture,Sarcophrynium brachystachyum,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
31,2024-12-11,13:42,558597,9840636,617 m,Riviere,Traverse,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,Bansamba
32,2024-12-12,23:03,555926,9841358,590 m,Leopard,Cri,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
33,2024-12-13,10:12,557937,9839960,612 m,Chimpanze,Cri,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
34,2024-12-13,10:26,557985,9840244,612 m,Riviere,Traverse,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,Amakolombe
35,2024-12-13,10:35,558112,9840490,623 m,Position,Start,,,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
36,2024-12-13,10:41,558226,9840497,625 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
37,2024-12-13,10:56,558181,9840584,625 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
38,2024-12-13,11:03,558226,9840649,617 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
39,2024-12-13,11:09,558328,9840665,617 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
40,2024-12-13,11:16,558395,9840725,619 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
41,2024-12-13,11:35,558309,9840752,615 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
42,2024-12-13,11:41,558315,9840812,618 m,Gorille,Nourriture,Coula edulis,Fruit,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
43,2024-12-13,11:49,558330,9840896,624 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
44,2024-12-13,11:53,558294,9840961,624 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
45,2024-12-13,12:06,558215,9841119,632 m,Gorille,Nourriture,Ficus asperifolia,Feuille,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
46,2024-12-13,12:11,558187,9841203,634 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,4,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
47,2024-12-13,12:15,558136,9841276,631 m,Gorille,Nid,Nuit,,15,6,21,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
48,2024-12-13,12:27,558087,9841225,626 m,Gorille,Nourriture,Coelocaryon preussii,Ecorce,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
50,2024-12-13,12:46,558077,9841049,624 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
51,2024-12-13,12:50,558044,9840998,624 m,Gorille,Nid,Nuit,,17,5,22,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
52,2024-12-14,10:56,558049,9840987,637 m,Position,Start,,,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
54,2024-12-14,11:08,558083,9840869,627 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
55,2024-12-14,11:12,558067,9840807,627 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
56,2024-12-14,11:22,558104,9840686,629 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,3,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
57,2024-12-14,11:34,558121,9840676,627 m,Gorille,Nid,Nuit,,18,2,20,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
58,2024-12-15,10:52,558120,9840672,594 m,Position,Start,,,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
59,2024-12-15,10:59,558126,9840560,608 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
60,2024-12-15,11:02,558164,9840490,611 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
61,2024-12-15,11:06,558273,9840500,615 m,Gorille,Nourriture,Marantochloa leucantha,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
62,2024-12-15,11:15,558332,9840461,621 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
63,2024-12-15,11:27,558408,9840520,624 m,Gorille,Nourriture,Sarcophrynium brachystachyum,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
64,2024-12-15,11:36,558432,9840559,619 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
65,2024-12-15,11:44,558505,9840536,623 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
66,2024-12-15,11:54,558597,9840480,615 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
67,2024-12-15,12:02,558690,9840476,623 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
68,2024-12-15,12:07,558758,9840505,622 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
69,2024-12-15,12:14,558849,9840522,619 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
70,2024-12-15,12:26,558915,9840494,620 m,Gorille,Nourriture,Megaphrynium macrostachyum,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
71,2024-12-15,12:33,558936,9840364,625 m,Gorille,Nourriture,Ficus asperifolia,Feuille,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
72,2024-12-15,12:42,559017,9840339,620 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
73,2024-12-15,12:59,559069,9840393,623 m,Gorille,Nid,Nuit,,15,5,20,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
74,2024-12-16,10:26,559062,9840382,615 m,Position,Start,,,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
75,2024-12-16,10:35,559156,9840346,617 m,Gorille,Nourriture,Calamus deerratus,Moelle,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
76,2024-12-16,10:45,559162,9840288,620 m,Gorille,Nourriture,Palisota hirsuta,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
77,2024-12-16,10:49,559129,9840218,626 m,Gorille,Nourriture,Aframomum laurentii,Moelle,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
78,2024-12-16,10:53,559072,9840172,630 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
80,2024-12-16,11:08,559015,9840138,623 m,Gorille,Cri,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
81,2024-12-17,11:12,559024,9840150,623 m,Position,Start,,,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
82,2024-12-17,11:22,559062,9840057,622 m,Gorille,Nourriture,Ficus asperifolia,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
83,2024-12-17,11:31,559080,9839994,621 m,Gorille,Nourriture,Ficus sur,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
84,2024-12-17,11:37,559056,9839920,617 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
85,2024-12-17,11:45,558996,9839872,628 m,Gorille,Nourriture,Afro rhaphidophora africana,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
86,2024-12-17,11:51,558941,9839802,644 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
87,2024-12-17,11:56,558846,9839803,641 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
88,2024-12-17,12:06,558753,9839772,633 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
89,2024-12-17,12:09,558674,9839788,638 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
90,2024-12-17,12:15,558588,9839740,641 m,Gorille,Nourriture,Treculia africana,Fruit,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
91,2024-12-17,12:30,558561,9839790,634 m,Gorille,Nourriture,Sclerosperma mannii,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
92,2024-12-17,12:39,558643,9839832,633 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
93,2024-12-17,12:53,558614,9839714,657 m,Gorille,Nourriture,Musanga cecropioides,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
94,2024-12-17,12:59,558604,9839605,642 m,Gorille,Nourriture,Milicia excelsa,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
95,2024-12-17,13:06,558625,9839513,646 m,Gorille,Nourriture,Palisota ambigua,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
97,2024-12-17,13:22,558740,9839403,642 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
98,2024-12-17,13:27,558788,9839362,636 m,Gorille,Nourriture,Anchomanes sp,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
99,2024-12-17,13:39,558804,9839259,655 m,Gorille,Nourriture,Costus lucanusianus,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
100,2024-12-17,13:46,558815,9839158,680 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
101,2024-12-17,13:53,558841,9839064,682 m,Gorille,Nourriture,Eremospatha haullevilleana,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
102,2024-12-17,13:59,558825,9838941,683 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
103,2024-12-17,14:03,558789,9838839,681 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
104,2024-12-17,14:06,558762,9838757,667 m,Gorille,Nourriture,Drypetes dinklagei,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
105,2024-12-17,14:12,558859,9838789,651 m,Gorille,Nourriture,Celtis briyeri,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
106,2024-12-17,14:18,558899,9838840,642 m,Gorille,Nourriture,Marantochloa congensis,Tige,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
107,2024-12-17,14:43,558981,9838854,672 m,Gorille,Nourriture,Afro rhaphidophora africana,Feuille,0,0,0,F.P,1,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
108,2024-12-17,15:37,558209,9839326,670 m,Chimpanze,Cri,,,0,0,1,F.P,0,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
109,2024-12-18,10:57,558980,9838852,673 m,Position,Start,,,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
110,2024-12-18,11:09,559017,9838930,651 m,Gorille,Nourriture,Pycnanthus angolensis,Feuille,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
111,2024-12-18,11:15,559072,9838914,639 m,Gorille,Nourriture,Palisota ambigua,Tige,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
112,2024-12-18,11:22,559120,9838856,648 m,Gorille,Nourriture,Uapaca benguelensis,Moelle,0,0,0,F.P,2,P075,"Bamwishi Kansilembo, Bambulia Meupe et 2 Journaliers",Mbobi,
